CustomerID,TotalAmount,AvgOrderAmount,OrderCount,FavoriteProduct,CustomerValue
16753.0,2239.2,65.85882352941177,34,FANCY FONTS BIRTHDAY WRAP,Middle Value
16754.0,20024.0,10012.0,2,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
16755.0,14968.3,88.04882352941176,170,"ASSORTED FLOWER COLOUR ""LEIS""",Middle Value
16756.0,2394.0,184.15384615384616,13,PLACE SETTING WHITE HEART,Middle Value
16757.0,1068.3,152.6142857142857,7,BATHROOM METAL SIGN,Low Value
16758.0,3693.4,167.88181818181818,22,VINTAGE CHRISTMAS CAKE FRILL,Middle Value
16759.0,7897.9,188.0452380952381,42,GROW A FLYTRAP OR SUNFLOWER IN TIN,Middle Value
16761.0,3166.2,243.55384615384614,13,MINI PAINT SET VINTAGE ,Middle Value
16762.0,15013.8,168.6943820224719,89,GARDENERS KNEELING PAD CUP OF TEA ,Middle Value
16763.0,6118.5,266.0217391304348,23,MINI PAINT SET VINTAGE ,Middle Value
16764.0,27992.5,39.64943342776204,706,ROTATING SILVER ANGELS T-LIGHT HLDR,Middle Value
16765.0,340.0,340.0,1,VINTAGE UNION JACK BUNTING,Middle Value
16766.0,11456.0,336.94117647058823,34,PACK OF 20 NAPKINS PANTRY DESIGN,Middle Value
16767.0,55806.0,251.3783783783784,222,CHRISTMAS TABLE SILVER CANDLE SPIKE,High Value
16768.0,4780.9,88.53518518518518,54,GROW A FLYTRAP OR SUNFLOWER IN TIN,Middle Value
16769.0,3803.9,95.0975,40,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
16770.0,7701.0,53.110344827586204,145,HAND WARMER BABUSHKA DESIGN,Middle Value
16771.0,22468.1,88.11019607843137,255,ASSORTED INCENSE PACK,Middle Value
16773.0,1715.9,65.99615384615385,26,"FEATHER PEN,COAL BLACK",Low Value
16774.0,6615.2,137.81666666666666,48,HANGING JAM JAR T-LIGHT HOLDER,Middle Value
16775.0,16956.6,107.32025316455696,158,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
16776.0,3882.8,51.08947368421053,76,HEART DECORATION RUSTIC HANGING ,Middle Value
16777.0,2263.5,45.27,50,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
16778.0,2459.4,153.7125,16,60 TEATIME FAIRY CAKE CASES,Low Value
16779.0,106297.2,319.2108108108108,333,BOX OF 24 COCKTAIL PARASOLS,High Value
16780.0,4251.9,70.865,60,COLOUR GLASS T-LIGHT HOLDER HANGING,Middle Value
16781.0,3112.5,183.08823529411765,17,CLASSICAL ROSE CANDLESTAND,Middle Value
16782.0,22799.0,119.99473684210527,190,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
16784.0,1076.0,358.6666666666667,3,BLACK RECORD COVER FRAME,Middle Value
16788.0,5974.8,38.54709677419355,155,WRAP ALPHABET DESIGN,Middle Value
16789.0,808.0,161.6,5,GARDENERS KNEELING PAD KEEP CALM ,Low Value
16790.0,15456.2,166.1956989247312,93,DAIRY MAID STRIPE MUG,Middle Value
16791.0,17217.8,53.805625,320,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
16792.0,1103.8,91.98333333333333,12,SMALL HANGING IVORY/RED WOOD BIRD,Low Value
16793.0,2438.4,152.4,16,60 CAKE CASES VINTAGE CHRISTMAS,Low Value
16794.0,12227.1,42.90210526315789,285,PLACE SETTING WHITE HEART,Middle Value
16795.0,4148.8,62.86060606060607,66,ZINC WILLIE WINKIE  CANDLE STICK,Middle Value
16796.0,3056.2,169.7888888888889,18,DECORATIVE WICKER HEART MEDIUM,Middle Value
16800.0,12014.9,73.26158536585366,164,CARD CHRISTMAS VILLAGE,Middle Value
16801.0,16197.3,213.1223684210526,76,LARGE STRIPES CHOCOLATE GIFT BAG,Middle Value
16803.0,3323.0,138.45833333333334,24,WRAP FLOWER SHOP  ,Middle Value
16804.0,5369.9,89.49833333333332,60,DOUGHNUT LIP GLOSS ,Middle Value
16805.0,4605.9,46.99897959183673,98,ASSORTED INCENSE PACK,Middle Value
16806.0,8014.9,77.81456310679611,103,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
16807.0,11215.9,167.40149253731343,67,MINI PAINT SET VINTAGE ,Middle Value
16808.0,2884.2,125.39999999999999,23,SMALL POLKADOT CHOCOLATE GIFT BAG ,Middle Value
16809.0,9146.9,61.388590604026845,149,60 CAKE CASES DOLLY GIRL DESIGN,Middle Value
16810.0,3095.4,206.36,15,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
16811.0,5470.7,195.38214285714284,28,STAR DECORATION PAINTED ZINC ,Middle Value
16812.0,4793.5,319.56666666666666,15,FELTCRAFT HAIRBAND PINK AND BLUE,Middle Value
16813.0,16929.8,37.70556792873051,449,GIRLS ALPHABET IRON ON PATCHES ,Middle Value
16814.0,65091.0,200.89814814814815,324,ASSORTED COLOUR BIRD ORNAMENT,High Value
16816.0,4170.6,148.95000000000002,28,12 PENCILS SMALL TUBE RED RETROSPOT,Middle Value
16817.0,16047.5,186.59883720930233,86,CHRISTMAS GINGHAM HEART,Middle Value
16818.0,33495.7,177.2259259259259,189,HANGING MINI COLOURED BOTTLES,High Value
16820.0,4976.1,191.38846153846154,26,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
16823.0,3583.8,94.31052631578947,38,SMALL POPCORN HOLDER,Middle Value
16824.0,4606.4,177.16923076923075,26,60 TEATIME FAIRY CAKE CASES,Middle Value
16825.0,7751.8,276.85,28,COLOUR GLASS T-LIGHT HOLDER HANGING,Middle Value
16826.0,3417.0,155.3181818181818,22,FRIDGE MAGNETS US DINER ASSORTED,Middle Value
16828.0,1285.0,160.625,8,FRENCH BATHROOM SIGN BLUE METAL,Low Value
16829.0,1972.2,179.29090909090908,11,BOX OF 24 COCKTAIL PARASOLS,Middle Value
16830.0,3259.1,141.7,23,BLUE POLKADOT WRAP,Middle Value
16832.0,1991.5,165.95833333333334,12,GIFT BAG BIRTHDAY,Low Value
16833.0,11065.3,235.431914893617,47,BLACK RECORD COVER FRAME,Middle Value
16834.0,4134.6,172.275,24,60 TEATIME FAIRY CAKE CASES,Middle Value
16835.0,1808.5,180.85,10,JUMBO BAG APPLES,Middle Value
16836.0,2518.7,228.97272727272727,11,ANTIQUE SILVER TEA GLASS ENGRAVED,Middle Value
16837.0,31709.8,192.18060606060607,165,STAR DECORATION PAINTED ZINC ,High Value
16838.0,5888.5,235.54,25,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
16839.0,165943.5,623.8477443609023,266,T-LIGHT GLASS FLUTED ANTIQUE,High Value
16841.0,18698.2,161.19137931034484,116,JAZZ HEARTS ADDRESS BOOK,Middle Value
16842.0,12641.9,200.66507936507935,63,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
16843.0,101965.7,269.7505291005291,378,PIECE OF CAMO STATIONERY SET,High Value
16846.0,2143.2,194.83636363636361,11,WRAP FLOWER SHOP  ,Middle Value
16847.0,1934.4,161.20000000000002,12,SET OF 20 VINTAGE CHRISTMAS NAPKINS,Low Value
16848.0,2814.2,201.0142857142857,14,60 CAKE CASES VINTAGE CHRISTMAS,Middle Value
16849.0,1245.7,155.7125,8,PAINTED METAL PEARS ASSORTED,Low Value
16850.0,3324.1,174.95263157894738,19,POTTERING MUG,Middle Value
16851.0,3424.5,171.225,20,ANGEL DECORATION 3 BUTTONS ,Middle Value
16852.0,1449.1,161.0111111111111,9,HEART DECORATION RUSTIC HANGING ,Low Value
16855.0,3284.0,172.8421052631579,19,3 WHITE CHOC MORRIS BOXED CANDLES,Middle Value
16856.0,354.0,177.0,2,HEART OF WICKER LARGE,Low Value
16858.0,3756.9,375.69,10,RED RETROSPOT STORAGE JAR,Middle Value
16859.0,7478.1,143.8096153846154,52,SKULLS AND CROSSBONES WRAP,Middle Value
16861.0,1737.6,289.59999999999997,6,10 COLOUR SPACEBOY PEN,Middle Value
16863.0,5028.0,193.3846153846154,26,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
16866.0,2077.4,188.85454545454547,11,BLACK RECORD COVER FRAME,Middle Value
16869.0,8254.2,64.4859375,128,POLKADOT PEN,Middle Value
16871.0,28123.4,205.28029197080292,137,60 CAKE CASES VINTAGE CHRISTMAS,High Value
16872.0,6800.2,971.4571428571428,7,ANTIQUE SILVER TEA GLASS ENGRAVED,Middle Value
16873.0,71236.2,255.3268817204301,279,MINI PAINT SET VINTAGE ,High Value
16875.0,20955.3,187.10089285714284,112,10 COLOUR SPACEBOY PEN,High Value
16877.0,8537.2,53.6930817610063,159,GARDENERS KNEELING PAD KEEP CALM ,Middle Value
16878.0,133.0,44.333333333333336,3,REX CASH+CARRY JUMBO SHOPPER,Low Value
16880.0,15190.8,85.34157303370786,178,ASSORTED CREEPY CRAWLIES,Middle Value
16881.0,4320.0,4320.0,1,ASSORTED COLOURS SILK FAN,Middle Value
16882.0,7051.2,180.79999999999998,39,FANCY FONTS BIRTHDAY WRAP,Middle Value
16883.0,2767.3,72.82368421052632,38,TRADITIONAL KNITTING NANCY,Middle Value
16884.0,4298.4,165.3230769230769,26,6 GIFT TAGS VINTAGE CHRISTMAS ,Middle Value
16885.0,4715.1,46.68415841584159,101,3 ROSE MORRIS BOXED CANDLES,Middle Value
16887.0,1948.8,52.67027027027027,37,HEART DECORATION RUSTIC HANGING ,Middle Value
16889.0,15786.7,116.93851851851852,135,WOODEN SCHOOL COLOURING SET,Middle Value
16891.0,8097.0,39.88669950738916,203,PACK OF 12 SKULL TISSUES,Middle Value
16892.0,5255.4,53.08484848484848,99,BAG 250g SWIRLY MARBLES,Middle Value
16893.0,1459.3,32.428888888888885,45,WHITE CHRYSANTHEMUMS ART FLOWER,Middle Value
16895.0,2191.4,31.759420289855075,69,VINTAGE BILLBOARD DRINK ME MUG,Middle Value
16897.0,2897.8,78.31891891891892,37,POTTING SHED TEA MUG,Middle Value
16898.0,5088.1,31.408024691358026,162,PENS ASSORTED FUNNY FACE,Middle Value
16899.0,12815.6,102.5248,125,POPCORN HOLDER,Middle Value
16900.0,8871.1,112.29240506329114,79,POPART WOODEN PENCILS ASST,Middle Value
16902.0,17068.8,387.92727272727274,44,SMALL CERAMIC TOP STORAGE JAR ,Middle Value
16903.0,3732.4,62.20666666666667,60,CARD CHRISTMAS VILLAGE,Middle Value
16904.0,37542.7,52.877042253521125,710,BROCADE RING PURSE ,Middle Value
16905.0,31024.3,149.15528846153845,208,ROTATING SILVER ANGELS T-LIGHT HLDR,Middle Value
16906.0,5797.7,62.34086021505376,93,EMBOSSED GLASS TEALIGHT HOLDER,Middle Value
16907.0,9816.5,65.00993377483444,151,COLOUR GLASS. STAR T-LIGHT HOLDER,Middle Value
16909.0,3791.4,210.63333333333333,18,CARD GINGHAM ROSE ,Middle Value
16910.0,15100.6,27.60621572212066,547,"FEATHER PEN,COAL BLACK",Middle Value
16912.0,25753.8,254.98811881188118,101,60 CAKE CASES VINTAGE CHRISTMAS,High Value
16913.0,1134.4,141.8,8,GREEN HEART COMPACT MIRROR,Low Value
16914.0,2084.6,54.857894736842105,38, RED SPOT GIFT BAG LARGE,Middle Value
16915.0,6216.8,109.06666666666666,57,RABBIT NIGHT LIGHT,Middle Value
16916.0,5762.6,40.2979020979021,143,PENS ASSORTED FUNNY FACE,Middle Value
16917.0,3915.2,435.0222222222222,9,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
16918.0,10688.2,83.5015625,128,RED RETROSPOT SHOPPER BAG,Middle Value
16919.0,25964.5,79.40214067278288,327,SMALL DOLLY MIX DESIGN ORANGE BOWL,Middle Value
16921.0,1697.9,28.298333333333336,60,WRAP CHRISTMAS SCREEN PRINT,Middle Value
16923.0,72476.1,107.85133928571429,672,HEART FILIGREE DOVE  SMALL,Middle Value
16924.0,8467.5,102.01807228915662,83,SET/4 BIRD MIRROR MAGNETS ,Middle Value
16926.0,2302.5,164.46428571428572,14,CHRISTMAS PUDDING TRINKET POT ,Low Value
16927.0,5430.5,905.0833333333334,6,"ASSORTED FLOWER COLOUR ""LEIS""",Middle Value
16928.0,28476.0,136.2488038277512,209,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,Middle Value
16929.0,12953.9,168.23246753246752,77,SMALL DOLLY MIX DESIGN ORANGE BOWL,Middle Value
16930.0,3805.5,70.47222222222223,54,HANGING HEART WITH BELL,Middle Value
16931.0,46042.2,51.271937639198214,898,DINOSAUR KEYRINGS ASSORTED,Middle Value
16932.0,1619.4,30.554716981132078,53,REX CASH+CARRY JUMBO SHOPPER,Middle Value
16933.0,5632.3,128.00681818181818,44,CARD PSYCHEDELIC APPLES,Middle Value
16934.0,9509.3,153.3758064516129,62,BEADED CRYSTAL HEART BLUE SMALL,Middle Value
16936.0,2626.8,46.08421052631579,57,PENS ASSORTED SPACEBALL,Middle Value
16938.0,27363.8,113.54273858921161,241,HERB MARKER BASIL,Middle Value
16940.0,30498.8,99.9960655737705,305,GLITTER HEART DECORATION,Middle Value
16942.0,19205.9,68.34839857651247,281,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
16943.0,8167.3,247.4939393939394,33,CLOTHES PEGS RETROSPOT PACK 24 ,Middle Value
16945.0,43455.0,174.51807228915663,249,JUMBO  BAG BAROQUE BLACK WHITE,Middle Value
16947.0,4064.8,193.56190476190477,21,6 ROCKET BALLOONS ,Middle Value
16948.0,4350.2,228.9578947368421,19,POPART WOODEN PENCILS ASST,Middle Value
16949.0,12862.7,214.37833333333336,60,CHRISTMAS METAL POSTCARD WITH BELLS,Middle Value
16950.0,11785.6,280.6095238095238,42,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
16951.0,12777.5,148.57558139534885,86,DINOSAUR KEYRINGS ASSORTED,Middle Value
16952.0,1676.1,104.75625,16,PINK POLKADOT WRAP ,Low Value
16953.0,208.0,208.0,1,JUMBO BAG RED RETROSPOT,Middle Value
16954.0,20850.8,386.1259259259259,54,LARGE CAKE STAND  HANGING STRAWBERY,Middle Value
16955.0,5186.7,207.468,25,POLKADOT PEN,Middle Value
16956.0,3087.4,192.9625,16,20 DOLLY PEGS RETROSPOT,Middle Value
16957.0,4166.4,260.4,16,HANGING SPRING FLOWER EGG SMALL,Middle Value
16959.0,1173.5,167.64285714285714,7,CHARLOTTE BAG APPLES DESIGN,Low Value
16960.0,5070.5,50.2029702970297,101,RABBIT NIGHT LIGHT,Middle Value
16961.0,2341.7,167.2642857142857,14,ZINC  HEART T-LIGHT HOLDER,Low Value
16963.0,1105.5,157.92857142857142,7,FELTCRAFT 6 FLOWER FRIENDS,Low Value
16965.0,2011.9,77.38076923076923,26,BROCADE RING PURSE ,Low Value
16966.0,21549.7,769.6321428571429,28,BAG 125g SWIRLY MARBLES,Middle Value
16967.0,3190.2,151.9142857142857,21,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
16968.0,4394.3,141.7516129032258,31,WRAP CHRISTMAS VILLAGE,Middle Value
16969.0,6504.1,154.8595238095238,42,PIECE OF CAMO STATIONERY SET,Middle Value
16971.0,3572.1,87.12439024390244,41,SILVER HEARTS TABLE DECORATION,Middle Value
16976.0,2515.2,1257.6,2,ANTIQUE SILVER TEA GLASS ENGRAVED,Middle Value
16978.0,3443.3,88.2897435897436,39,YULETIDE IMAGES GIFT WRAP SET,Middle Value
16979.0,18520.0,208.08988764044943,89,CHRISTMAS HANGING STAR WITH BELL,Middle Value
16980.0,10789.6,124.0183908045977,87,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
16982.0,3840.6,174.57272727272726,22,3D TRADITIONAL CHRISTMAS STICKERS,Middle Value
16983.0,19312.5,130.48986486486487,148,CHRISTMAS HANGING STAR WITH BELL,Middle Value
16984.0,44813.5,110.1068796068796,407,BROCADE RING PURSE ,Middle Value
16985.0,54641.2,455.3433333333333,120,WHITE HANGING HEART T-LIGHT HOLDER,High Value
16986.0,18732.0,6244.0,3,JUMBO BAG RED RETROSPOT,Middle Value
16987.0,16250.5,125.97286821705427,129,DOORMAT KEEP CALM AND COME IN,Middle Value
16988.0,1261.2,180.17142857142858,7,POPCORN HOLDER,Middle Value
16989.0,11332.5,944.375,12,HERB MARKER BASIL,Middle Value
16990.0,1789.9999999999998,1789.9999999999998,1,JUMBO  BAG BAROQUE BLACK WHITE,Middle Value
16992.0,16143.1,173.58172043010754,93,PACK OF 72 RETROSPOT CAKE CASES,Middle Value
16996.0,14569.6,393.772972972973,37,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
16997.0,7020.0,585.0,12,JUMBO BAG RED RETROSPOT,Middle Value
16998.0,2950.0,737.5,4,AIRLINE BAG VINTAGE TOKYO 78,Middle Value
16999.0,4848.2,210.79130434782607,23,JUMBO BAG 50'S CHRISTMAS ,Middle Value
17001.0,39895.7,236.06923076923076,169,JUMBO BAG RED RETROSPOT,High Value
17002.0,14937.3,304.84285714285716,49,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
17004.0,14129.4,321.1227272727273,44,CAMOUFLAGE LED TORCH,Middle Value
17006.0,7817.8,177.67727272727274,44,RETROSPOT GIANT TUBE MATCHES,Middle Value
17007.0,8899.3,171.1403846153846,52,DINOSAUR KEYRINGS ASSORTED,Middle Value
17010.0,1953.6,177.6,11,MINI PAINT SET VINTAGE ,Middle Value
17011.0,2709.0,180.6,15,60 TEATIME FAIRY CAKE CASES,Middle Value
17014.0,5863.3,79.23378378378379,74,HAPPY STENCIL CRAFT,Middle Value
17015.0,18425.6,84.91059907834101,217,EMPIRE GIFT WRAP,Middle Value
17017.0,86942.6,345.0103174603175,252,WORLD WAR 2 GLIDERS ASSTD DESIGNS,High Value
17018.0,9201.0,575.0625,16,HANGING HEART ZINC T-LIGHT HOLDER,Middle Value
17019.0,12726.1,54.38504273504274,234,SMALL POPCORN HOLDER,Middle Value
17022.0,710.0,101.42857142857143,7,WOODEN HEART CHRISTMAS SCANDINAVIAN,Low Value
17024.0,958.5,319.5,3,COLUMBIAN CANDLE ROUND ,Middle Value
17025.0,3577.7,397.5222222222222,9,T-LIGHT GLASS FLUTED ANTIQUE,Middle Value
17026.0,1548.3,387.075,4,RETROSPOT RED WASHING UP GLOVES,Middle Value
17027.0,8902.9,58.18888888888889,153,6 RIBBONS RUSTIC CHARM,Middle Value
17029.0,7159.999999999999,3579.9999999999995,2,JUMBO BAG RED RETROSPOT,Middle Value
17030.0,1468.7,133.51818181818183,11,WOODEN HEART CHRISTMAS SCANDINAVIAN,Low Value
17031.0,3803.5,172.88636363636363,22,JUMBO BAG 50'S CHRISTMAS ,Middle Value
17033.0,10301.4,367.90714285714284,28,PARTY CONES CANDY ASSORTED,Middle Value
17034.0,7455.2,248.50666666666666,30,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,Middle Value
17035.0,4335.3,154.83214285714286,28,COLOUR GLASS T-LIGHT HOLDER HANGING,Middle Value
17037.0,12673.2,168.976,75,MAGIC DRAWING SLATE DOLLY GIRL ,Middle Value
17038.0,1124.0,51.09090909090909,22,SET 8 CANDLES VINTAGE DOILY,Low Value
17040.0,4497.3,299.82,15,WRAP DOILEY DESIGN,Middle Value
17041.0,10815.7,154.51000000000002,70,WRAP PINK FAIRY CAKES ,Middle Value
17042.0,10443.8,106.56938775510203,98,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
17043.0,17351.8,170.11568627450978,102,MOROCCAN TEA GLASS,Middle Value
17044.0,9484.8,1580.8,6,SILVER HANGING T-LIGHT HOLDER,Middle Value
17045.0,3394.4,154.29090909090908,22,GRAND CHOCOLATECANDLE,Middle Value
17046.0,6420.2,291.8272727272727,22,SMALL RED RETROSPOT WINDMILL,Middle Value
17047.0,11009.0,169.36923076923077,65,PACK OF 12 HEARTS DESIGN TISSUES ,Middle Value
17048.0,9253.5,215.19767441860466,43,JUMBO BAG PINK POLKADOT,Middle Value
17049.0,56599.8,177.9867924528302,318,PAPER CHAIN KIT 50'S CHRISTMAS ,High Value
17050.0,32288.4,102.17848101265824,316,POLKADOT PEN,Middle Value
17051.0,2471.4,57.47441860465116,43,RED RETROSPOT CHARLOTTE BAG,Middle Value
17052.0,4137.5,44.97282608695652,92,6 GIFT TAGS 50'S CHRISTMAS ,Middle Value
17053.0,4984.8,383.44615384615383,13,PIGGY BANK RETROSPOT ,Middle Value
17054.0,13563.3,163.4132530120482,83,FUNKY DIVA PEN,Middle Value
17058.0,11798.9,190.30483870967743,62,ASSORTED COLOUR BIRD ORNAMENT,Middle Value
17059.0,30950.4,59.98139534883721,516,BUBBLEGUM RING ASSORTED,Middle Value
17060.0,2342.3999999999996,468.4799999999999,5,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
17061.0,52322.3,528.5080808080809,99,PARTY BUNTING,High Value
17062.0,5383.7,76.91,70,FENG SHUI PILLAR CANDLE,Middle Value
17063.0,14611.4,187.32564102564103,78,DECORATIVE WICKER HEART MEDIUM,Middle Value
17064.0,8593.5,138.6048387096774,62,CACTI T-LIGHT CANDLES,Middle Value
17068.0,45521.4,153.78851351351352,296,RECYCLING BAG RETROSPOT ,Middle Value
17069.0,27097.0,189.48951048951048,143,WRAP RED VINTAGE DOILY,High Value
17070.0,3121.4,48.771875,64,PACK 3 BOXES BIRD PANNETONE ,Middle Value
17071.0,24290.3,173.50214285714284,140,HEART OF WICKER SMALL,Middle Value
17073.0,14460.9,83.10862068965517,174,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
17075.0,8341.2,108.32727272727274,77,SOLDIERS EGG CUP ,Middle Value
17076.0,8410.8,336.43199999999996,25,STRAWBERRY CERAMIC TRINKET POT,Middle Value
17078.0,3782.0,135.07142857142858,28,PORCELAIN BUDAH INCENSE HOLDER,Middle Value
17079.0,1188.0,594.0,2,PARTY BUNTING,Middle Value
17080.0,2876.2,359.525,8,HANGING HEART JAR T-LIGHT HOLDER,Middle Value
17081.0,2901.6,45.3375,64,ANTIQUE SILVER T-LIGHT GLASS,Middle Value
17082.0,20038.5,247.38888888888889,81,CHRISTMAS METAL TAGS ASSORTED ,Middle Value
17083.0,14057.8,270.34230769230766,52,BLUE POLKADOT BOWL,Middle Value
17084.0,29497.5,182.08333333333334,162,HYACINTH BULB T-LIGHT CANDLES,High Value
17085.0,15666.5,83.77807486631016,187,GROW YOUR OWN PLANT IN A CAN ,Middle Value
17086.0,20500.8,213.54999999999998,96,TRADITIONAL NAUGHTS & CROSSES,Middle Value
17088.0,19910.1,173.13130434782607,115,JUMBO BAG RED RETROSPOT,Middle Value
17090.0,20439.5,324.43650793650795,63,COFFEE MUG APPLES DESIGN,Middle Value
17091.0,38277.6,196.29538461538462,195,WORLD WAR 2 GLIDERS ASSTD DESIGNS,High Value
17092.0,17777.8,142.2224,125,DINOSAUR KEYRINGS ASSORTED,Middle Value
17094.0,3020.0,215.71428571428572,14,3 PIECE SPACEBOY COOKIE CUTTER SET,Middle Value
17095.0,13241.6,178.94054054054055,74,ASSORTED COLOURS SILK FAN,Middle Value
17096.0,10221.3,212.94375,48,BAG OF SILVER STONES,Middle Value
17097.0,9544.2,45.23317535545024,211,VICTORIAN  METAL POSTCARD SPRING,Middle Value
17100.0,9717.4,149.49846153846153,65,MINI PAINT SET VINTAGE ,Middle Value
17101.0,16217.3,386.12619047619046,42,POPCORN HOLDER,Middle Value
17102.0,255.0,255.0,1,CAKE STAND 3 TIER MAGIC GARDEN,Middle Value
17105.0,6657.8,73.97555555555556,90,PORCELAIN BUDAH INCENSE HOLDER,Middle Value
17107.0,108154.3,258.7423444976077,418,ASSORTED INCENSE PACK,High Value
17109.0,8850.4,75.64444444444445,117,BOUDOIR SQUARE TISSUE BOX,Middle Value
17110.0,1633.0,136.08333333333334,12,PINK DOUGHNUT TRINKET POT ,Low Value
17111.0,2486.1,82.86999999999999,30,FAIRY DREAMS INCENSE ,Middle Value
17114.0,8086.2,63.67086614173228,127,WOODEN FRAME ANTIQUE WHITE ,Middle Value
17115.0,8375.0,214.74358974358975,39,ETCHED GLASS COASTER,Middle Value
17117.0,1162.0,129.11111111111111,9,BATHROOM METAL SIGN,Low Value
17118.0,1570.2,157.02,10,12 PENCILS SMALL TUBE RED RETROSPOT,Low Value
17119.0,6069.1,173.40285714285716,35,CHRISTMAS HANGING STAR WITH BELL,Middle Value
17120.0,3074.6,170.8111111111111,18,ANTIQUE SILVER T-LIGHT GLASS,Middle Value
17122.0,1383.2,197.6,7,VINTAGE EMBOSSED HEART,Middle Value
17123.0,3453.0,383.6666666666667,9,LARGE CIRCULAR MIRROR MOBILE,Middle Value
17124.0,2988.9,93.403125,32,T-LIGHT HOLDER HANGING LACE,Middle Value
17125.0,2593.5,64.8375,40,POPART WOODEN PENCILS ASST,Middle Value
17126.0,10047.5,38.64423076923077,260,DISCO BALL CHRISTMAS DECORATION,Middle Value
17128.0,1570.9,112.20714285714287,14,LARGE CIRCULAR MIRROR MOBILE,Low Value
17131.0,24631.7,183.8186567164179,134,WHITE HANGING HEART T-LIGHT HOLDER,High Value
17133.0,48922.4,1811.9407407407407,27,AREA PATROLLED METAL SIGN,Middle Value
17134.0,4250.0,177.08333333333334,24,PHOTO FRAME CORNICE,Middle Value
17135.0,11397.3,219.17884615384614,52,STAR DECORATION RUSTIC,Middle Value
17138.0,3805.0,158.54166666666666,24,HOMEMADE JAM SCENTED CANDLES,Middle Value
17139.0,106684.7,223.18974895397488,478,LUNCH BAG RED RETROSPOT,High Value
17140.0,4653.2,232.66,20,SET OF 36 TEATIME PAPER DOILIES,Middle Value
17142.0,5790.0,386.0,15,GIRAFFE WOODEN RULER,Middle Value
17144.0,9845.7,205.11875,48,WRAP CHRISTMAS VILLAGE,Middle Value
17146.0,7497.8,214.22285714285715,35,VICTORIAN GLASS HANGING T-LIGHT,Middle Value
17147.0,17145.9,211.6777777777778,81,SET/10 PINK POLKADOT PARTY CANDLES,Middle Value
17148.0,1248.8,138.75555555555556,9,HANGING  BUTTERFLY T-LIGHT HOLDER,Low Value
17152.0,16895.0,1206.7857142857142,14,PARTY CONES CANDY ASSORTED,Middle Value
17153.0,2137.8,152.70000000000002,14,HOMEMADE JAM SCENTED CANDLES,Low Value
17154.0,3293.4,143.1913043478261,23,HANGING WOOD AND FELT FLOWER,Middle Value
17155.0,2517.0,125.85,20,PARTY METAL SIGN ,Middle Value
17157.0,3190.0,245.3846153846154,13,BLACK RECORD COVER FRAME,Middle Value
17158.0,12669.7,189.10000000000002,67,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,Middle Value
17159.0,15388.8,152.36435643564354,101,HOUSE SHAPE PENCIL SHARPENER,Middle Value
17160.0,35180.3,153.62576419213974,229,WORLD WAR 2 GLIDERS ASSTD DESIGNS,Middle Value
17162.0,17154.6,164.9480769230769,104,"KEY FOB , BACK DOOR ",Middle Value
17163.0,2931.0,586.2,5,CHOCOLATE HOT WATER BOTTLE,Middle Value
17164.0,24673.5,171.34375,144,PACK OF 72 RETROSPOT CAKE CASES,Middle Value
17165.0,1586.8,158.68,10,PLACE SETTING WHITE HEART,Low Value
17166.0,2063.4,171.95000000000002,12,ALARM CLOCK BAKELIKE RED ,Low Value
17169.0,8357.8,154.77407407407406,54,BUBBLEGUM RING ASSORTED,Middle Value
17171.0,2249.1,140.56875,16,HEART DECORATION PAINTED ZINC ,Low Value
17172.0,3177.6,211.84,15,CHRISTMAS METAL POSTCARD WITH BELLS,Middle Value
17173.0,37666.0,437.9767441860465,86,WHITE HANGING HEART T-LIGHT HOLDER,High Value
17174.0,599.0,149.75,4,COLOUR GLASS T-LIGHT HOLDER HANGING,Low Value
17175.0,14436.9,229.15714285714284,63,PORCELAIN ROSE SMALL,Middle Value
17176.0,3061.3,204.08666666666667,15,WHITE HANGING HEART T-LIGHT HOLDER,Middle Value
